"obv"	"datetime"	"temp"	"date"	"time"	"datetimew"
"189"	1397	"6/11/15 23:00"	29.79	"6/11/15"	"23:00"	2015-06-11 23:00:00
"190"	1398	"6/11/15 23:15"	29.79	"6/11/15"	"23:15"	2015-06-11 23:15:00
"191"	1399	"6/11/15 23:30"	29.79	"6/11/15"	"23:30"	2015-06-11 23:30:00
"192"	1400	"6/11/15 23:45"	29.79	"6/11/15"	"23:45"	2015-06-11 23:45:00
"193"	1401	"6/12/15 0:00"	29.84	"6/12/15"	"0:00"	2015-06-12 00:00:00
"194"	1402	"6/12/15 0:15"	29.815	"6/12/15"	"0:15"	2015-06-12 00:15:00
"195"	1403	"6/12/15 0:30"	29.84	"6/12/15"	"0:30"	2015-06-12 00:30:00
"196"	1404	"6/12/15 0:45"	29.865	"6/12/15"	"0:45"	2015-06-12 00:45:00
"197"	1405	"6/12/15 1:00"	29.89	"6/12/15"	"1:00"	2015-06-12 01:00:00
"198"	1406	"6/12/15 1:15"	29.865	"6/12/15"	"1:15"	2015-06-12 01:15:00
"199"	1407	"6/12/15 1:30"	29.865	"6/12/15"	"1:30"	2015-06-12 01:30:00
"200"	1408	"6/12/15 1:45"	29.865	"6/12/15"	"1:45"	2015-06-12 01:45:00
"201"	1409	"6/12/15 2:00"	29.89	"6/12/15"	"2:00"	2015-06-12 02:00:00
"202"	1410	"6/12/15 2:15"	29.865	"6/12/15"	"2:15"	2015-06-12 02:15:00
"203"	1411	"6/12/15 2:30"	29.865	"6/12/15"	"2:30"	2015-06-12 02:30:00
"204"	1412	"6/12/15 2:45"	29.865	"6/12/15"	"2:45"	2015-06-12 02:45:00
"205"	1413	"6/12/15 3:00"	29.865	"6/12/15"	"3:00"	2015-06-12 03:00:00
"206"	1414	"6/12/15 3:15"	29.89	"6/12/15"	"3:15"	2015-06-12 03:15:00
"207"	1415	"6/12/15 3:30"	29.865	"6/12/15"	"3:30"	2015-06-12 03:30:00
"208"	1416	"6/12/15 3:45"	29.865	"6/12/15"	"3:45"	2015-06-12 03:45:00
"209"	1417	"6/12/15 4:00"	29.865	"6/12/15"	"4:00"	2015-06-12 04:00:00
"210"	1418	"6/12/15 4:15"	29.865	"6/12/15"	"4:15"	2015-06-12 04:15:00
"211"	1419	"6/12/15 4:30"	29.865	"6/12/15"	"4:30"	2015-06-12 04:30:00
"212"	1420	"6/12/15 4:45"	29.865	"6/12/15"	"4:45"	2015-06-12 04:45:00
"213"	1421	"6/12/15 5:00"	29.79	"6/12/15"	"5:00"	2015-06-12 05:00:00
"214"	1422	"6/12/15 5:15"	29.815	"6/12/15"	"5:15"	2015-06-12 05:15:00
"215"	1423	"6/12/15 5:30"	29.815	"6/12/15"	"5:30"	2015-06-12 05:30:00
"216"	1424	"6/12/15 5:45"	29.815	"6/12/15"	"5:45"	2015-06-12 05:45:00
"217"	1425	"6/12/15 6:00"	29.815	"6/12/15"	"6:00"	2015-06-12 06:00:00
"218"	1426	"6/12/15 6:15"	29.84	"6/12/15"	"6:15"	2015-06-12 06:15:00
"219"	1427	"6/12/15 6:30"	29.815	"6/12/15"	"6:30"	2015-06-12 06:30:00
"220"	1428	"6/12/15 6:45"	29.84	"6/12/15"	"6:45"	2015-06-12 06:45:00
"221"	1429	"6/12/15 7:00"	29.865	"6/12/15"	"7:00"	2015-06-12 07:00:00
"222"	1430	"6/12/15 7:15"	29.865	"6/12/15"	"7:15"	2015-06-12 07:15:00
"223"	1431	"6/12/15 7:30"	29.865	"6/12/15"	"7:30"	2015-06-12 07:30:00
"224"	1432	"6/12/15 7:45"	29.84	"6/12/15"	"7:45"	2015-06-12 07:45:00
"225"	1433	"6/12/15 8:00"	29.89	"6/12/15"	"8:00"	2015-06-12 08:00:00
"226"	1434	"6/12/15 8:15"	29.865	"6/12/15"	"8:15"	2015-06-12 08:15:00
"227"	1435	"6/12/15 8:30"	29.89	"6/12/15"	"8:30"	2015-06-12 08:30:00
"228"	1436	"6/12/15 8:45"	29.966	"6/12/15"	"8:45"	2015-06-12 08:45:00
"229"	1437	"6/12/15 9:00"	29.991	"6/12/15"	"9:00"	2015-06-12 09:00:00
"230"	1438	"6/12/15 9:15"	29.815	"6/12/15"	"9:15"	2015-06-12 09:15:00
"231"	1439	"6/12/15 9:30"	29.815	"6/12/15"	"9:30"	2015-06-12 09:30:00
"232"	1440	"6/12/15 9:45"	29.79	"6/12/15"	"9:45"	2015-06-12 09:45:00
"233"	1441	"6/12/15 10:00"	29.865	"6/12/15"	"10:00"	2015-06-12 10:00:00
"234"	1442	"6/12/15 10:15"	29.84	"6/12/15"	"10:15"	2015-06-12 10:15:00
"235"	1443	"6/12/15 10:30"	29.865	"6/12/15"	"10:30"	2015-06-12 10:30:00
"236"	1444	"6/12/15 10:45"	29.865	"6/12/15"	"10:45"	2015-06-12 10:45:00
"237"	1445	"6/12/15 11:00"	29.89	"6/12/15"	"11:00"	2015-06-12 11:00:00
"238"	1446	"6/12/15 11:15"	29.79	"6/12/15"	"11:15"	2015-06-12 11:15:00
"239"	1447	"6/12/15 11:30"	29.84	"6/12/15"	"11:30"	2015-06-12 11:30:00
"240"	1448	"6/12/15 11:45"	29.865	"6/12/15"	"11:45"	2015-06-12 11:45:00
"241"	1449	"6/12/15 12:00"	29.865	"6/12/15"	"12:00"	2015-06-12 12:00:00
"242"	1450	"6/12/15 12:15"	29.765	"6/12/15"	"12:15"	2015-06-12 12:15:00
"243"	1451	"6/12/15 12:30"	29.74	"6/12/15"	"12:30"	2015-06-12 12:30:00
"244"	1452	"6/12/15 12:45"	29.74	"6/12/15"	"12:45"	2015-06-12 12:45:00
"245"	1453	"6/12/15 13:00"	29.74	"6/12/15"	"13:00"	2015-06-12 13:00:00
"246"	1454	"6/12/15 13:15"	29.79	"6/12/15"	"13:15"	2015-06-12 13:15:00
"247"	1455	"6/12/15 13:30"	29.79	"6/12/15"	"13:30"	2015-06-12 13:30:00
"248"	1456	"6/12/15 13:45"	29.765	"6/12/15"	"13:45"	2015-06-12 13:45:00
"249"	1457	"6/12/15 14:00"	29.74	"6/12/15"	"14:00"	2015-06-12 14:00:00
"250"	1458	"6/12/15 14:15"	29.765	"6/12/15"	"14:15"	2015-06-12 14:15:00
"251"	1459	"6/12/15 14:30"	29.79	"6/12/15"	"14:30"	2015-06-12 14:30:00
"252"	1460	"6/12/15 14:45"	29.765	"6/12/15"	"14:45"	2015-06-12 14:45:00
"253"	1461	"6/12/15 15:00"	29.815	"6/12/15"	"15:00"	2015-06-12 15:00:00
"254"	1462	"6/12/15 15:15"	29.74	"6/12/15"	"15:15"	2015-06-12 15:15:00
"255"	1463	"6/12/15 15:30"	29.69	"6/12/15"	"15:30"	2015-06-12 15:30:00
"256"	1464	"6/12/15 15:45"	29.765	"6/12/15"	"15:45"	2015-06-12 15:45:00
"257"	1465	"6/12/15 16:00"	29.79	"6/12/15"	"16:00"	2015-06-12 16:00:00
"258"	1466	"6/12/15 16:15"	29.715	"6/12/15"	"16:15"	2015-06-12 16:15:00
"259"	1467	"6/12/15 16:30"	29.69	"6/12/15"	"16:30"	2015-06-12 16:30:00
"260"	1468	"6/12/15 16:45"	29.69	"6/12/15"	"16:45"	2015-06-12 16:45:00
"261"	1469	"6/12/15 17:00"	29.59	"6/12/15"	"17:00"	2015-06-12 17:00:00
"262"	1470	"6/12/15 17:15"	29.665	"6/12/15"	"17:15"	2015-06-12 17:15:00
"263"	1471	"6/12/15 17:30"	29.715	"6/12/15"	"17:30"	2015-06-12 17:30:00
"264"	1472	"6/12/15 17:45"	29.715	"6/12/15"	"17:45"	2015-06-12 17:45:00
"265"	1473	"6/12/15 18:00"	29.765	"6/12/15"	"18:00"	2015-06-12 18:00:00
"266"	1474	"6/12/15 18:15"	29.815	"6/12/15"	"18:15"	2015-06-12 18:15:00
"267"	1475	"6/12/15 18:30"	29.815	"6/12/15"	"18:30"	2015-06-12 18:30:00
"268"	1476	"6/12/15 18:45"	29.815	"6/12/15"	"18:45"	2015-06-12 18:45:00
"269"	1477	"6/12/15 19:00"	29.815	"6/12/15"	"19:00"	2015-06-12 19:00:00
"270"	1478	"6/12/15 19:15"	29.815	"6/12/15"	"19:15"	2015-06-12 19:15:00
"271"	1479	"6/12/15 19:30"	29.815	"6/12/15"	"19:30"	2015-06-12 19:30:00
"272"	1480	"6/12/15 19:45"	29.815	"6/12/15"	"19:45"	2015-06-12 19:45:00
"273"	1481	"6/12/15 20:00"	29.815	"6/12/15"	"20:00"	2015-06-12 20:00:00
"274"	1482	"6/12/15 20:15"	29.815	"6/12/15"	"20:15"	2015-06-12 20:15:00
"275"	1483	"6/12/15 20:30"	29.815	"6/12/15"	"20:30"	2015-06-12 20:30:00
