"obv"	"datetime"	"temp"	"date"	"time"	"datetimew"
"234"	686	"6/12/15 10:15"	30.041	"6/12/15"	"10:15"	2015-06-12 10:15:00
"235"	687	"6/12/15 10:30"	30.041	"6/12/15"	"10:30"	2015-06-12 10:30:00
"236"	688	"6/12/15 10:45"	30.066	"6/12/15"	"10:45"	2015-06-12 10:45:00
"237"	689	"6/12/15 11:00"	30.091	"6/12/15"	"11:00"	2015-06-12 11:00:00
"238"	690	"6/12/15 11:15"	30.142	"6/12/15"	"11:15"	2015-06-12 11:15:00
"239"	691	"6/12/15 11:30"	30.142	"6/12/15"	"11:30"	2015-06-12 11:30:00
"240"	692	"6/12/15 11:45"	30.192	"6/12/15"	"11:45"	2015-06-12 11:45:00
"241"	693	"6/12/15 12:00"	30.167	"6/12/15"	"12:00"	2015-06-12 12:00:00
"242"	694	"6/12/15 12:15"	30.117	"6/12/15"	"12:15"	2015-06-12 12:15:00
"243"	695	"6/12/15 12:30"	30.091	"6/12/15"	"12:30"	2015-06-12 12:30:00
"244"	696	"6/12/15 12:45"	30.066	"6/12/15"	"12:45"	2015-06-12 12:45:00
"245"	697	"6/12/15 13:00"	30.066	"6/12/15"	"13:00"	2015-06-12 13:00:00
"246"	698	"6/12/15 13:15"	30.066	"6/12/15"	"13:15"	2015-06-12 13:15:00
"247"	699	"6/12/15 13:30"	30.066	"6/12/15"	"13:30"	2015-06-12 13:30:00
"248"	700	"6/12/15 13:45"	29.991	"6/12/15"	"13:45"	2015-06-12 13:45:00
"249"	701	"6/12/15 14:00"	29.916	"6/12/15"	"14:00"	2015-06-12 14:00:00
"250"	702	"6/12/15 14:15"	29.966	"6/12/15"	"14:15"	2015-06-12 14:15:00
"251"	703	"6/12/15 14:30"	29.991	"6/12/15"	"14:30"	2015-06-12 14:30:00
"252"	704	"6/12/15 14:45"	29.966	"6/12/15"	"14:45"	2015-06-12 14:45:00
"253"	705	"6/12/15 15:00"	29.966	"6/12/15"	"15:00"	2015-06-12 15:00:00
"254"	706	"6/12/15 15:15"	30.041	"6/12/15"	"15:15"	2015-06-12 15:15:00
"255"	707	"6/12/15 15:30"	30.016	"6/12/15"	"15:30"	2015-06-12 15:30:00
"256"	708	"6/12/15 15:45"	29.991	"6/12/15"	"15:45"	2015-06-12 15:45:00
"257"	709	"6/12/15 16:00"	30.016	"6/12/15"	"16:00"	2015-06-12 16:00:00
"258"	710	"6/12/15 16:15"	30.041	"6/12/15"	"16:15"	2015-06-12 16:15:00
"259"	711	"6/12/15 16:30"	30.066	"6/12/15"	"16:30"	2015-06-12 16:30:00
"260"	712	"6/12/15 16:45"	30.192	"6/12/15"	"16:45"	2015-06-12 16:45:00
"261"	713	"6/12/15 17:00"	30.243	"6/12/15"	"17:00"	2015-06-12 17:00:00
"262"	714	"6/12/15 17:15"	30.343	"6/12/15"	"17:15"	2015-06-12 17:15:00
"263"	715	"6/12/15 17:30"	30.469	"6/12/15"	"17:30"	2015-06-12 17:30:00
"264"	716	"6/12/15 17:45"	30.495	"6/12/15"	"17:45"	2015-06-12 17:45:00
"265"	717	"6/12/15 18:00"	30.495	"6/12/15"	"18:00"	2015-06-12 18:00:00
"266"	718	"6/12/15 18:15"	30.495	"6/12/15"	"18:15"	2015-06-12 18:15:00
"267"	719	"6/12/15 18:30"	30.469	"6/12/15"	"18:30"	2015-06-12 18:30:00
"268"	720	"6/12/15 18:45"	30.469	"6/12/15"	"18:45"	2015-06-12 18:45:00
"269"	721	"6/12/15 19:00"	30.469	"6/12/15"	"19:00"	2015-06-12 19:00:00
"270"	722	"6/12/15 19:15"	30.469	"6/12/15"	"19:15"	2015-06-12 19:15:00
"271"	723	"6/12/15 19:30"	30.469	"6/12/15"	"19:30"	2015-06-12 19:30:00
"272"	724	"6/12/15 19:45"	30.469	"6/12/15"	"19:45"	2015-06-12 19:45:00
"273"	725	"6/12/15 20:00"	30.469	"6/12/15"	"20:00"	2015-06-12 20:00:00
"274"	726	"6/12/15 20:15"	30.469	"6/12/15"	"20:15"	2015-06-12 20:15:00
"275"	727	"6/12/15 20:30"	30.469	"6/12/15"	"20:30"	2015-06-12 20:30:00
"276"	728	"6/12/15 20:45"	30.469	"6/12/15"	"20:45"	2015-06-12 20:45:00
"277"	729	"6/12/15 21:00"	30.469	"6/12/15"	"21:00"	2015-06-12 21:00:00
"278"	730	"6/12/15 21:15"	30.495	"6/12/15"	"21:15"	2015-06-12 21:15:00
"279"	731	"6/12/15 21:30"	30.469	"6/12/15"	"21:30"	2015-06-12 21:30:00
"280"	732	"6/12/15 21:45"	30.469	"6/12/15"	"21:45"	2015-06-12 21:45:00
"281"	733	"6/12/15 22:00"	30.469	"6/12/15"	"22:00"	2015-06-12 22:00:00
"282"	734	"6/12/15 22:15"	30.495	"6/12/15"	"22:15"	2015-06-12 22:15:00
