"obv"	"datetime"	"temp"	"date"	"time"	"datetimew"
"254"	1187	"6/12/15 15:20"	30.243	"6/12/15"	"15:20"	2015-06-12 15:20:00
"255"	1188	"6/12/15 15:35"	30.268	"6/12/15"	"15:35"	2015-06-12 15:35:00
"256"	1189	"6/12/15 15:50"	30.318	"6/12/15"	"15:50"	2015-06-12 15:50:00
"257"	1190	"6/12/15 16:05"	30.343	"6/12/15"	"16:05"	2015-06-12 16:05:00
"258"	1191	"6/12/15 16:20"	30.369	"6/12/15"	"16:20"	2015-06-12 16:20:00
"259"	1192	"6/12/15 16:35"	30.369	"6/12/15"	"16:35"	2015-06-12 16:35:00
"260"	1193	"6/12/15 16:50"	30.343	"6/12/15"	"16:50"	2015-06-12 16:50:00
"261"	1194	"6/12/15 17:05"	30.268	"6/12/15"	"17:05"	2015-06-12 17:05:00
"262"	1195	"6/12/15 17:20"	30.217	"6/12/15"	"17:20"	2015-06-12 17:20:00
"263"	1196	"6/12/15 17:35"	30.142	"6/12/15"	"17:35"	2015-06-12 17:35:00
"264"	1197	"6/12/15 17:50"	30.117	"6/12/15"	"17:50"	2015-06-12 17:50:00
"265"	1198	"6/12/15 18:05"	30.117	"6/12/15"	"18:05"	2015-06-12 18:05:00
"266"	1199	"6/12/15 18:20"	30.091	"6/12/15"	"18:20"	2015-06-12 18:20:00
"267"	1200	"6/12/15 18:35"	30.091	"6/12/15"	"18:35"	2015-06-12 18:35:00
"268"	1201	"6/12/15 18:50"	30.091	"6/12/15"	"18:50"	2015-06-12 18:50:00
"269"	1202	"6/12/15 19:05"	30.066	"6/12/15"	"19:05"	2015-06-12 19:05:00
"270"	1203	"6/12/15 19:20"	30.066	"6/12/15"	"19:20"	2015-06-12 19:20:00
"271"	1204	"6/12/15 19:35"	30.066	"6/12/15"	"19:35"	2015-06-12 19:35:00
"272"	1205	"6/12/15 19:50"	30.041	"6/12/15"	"19:50"	2015-06-12 19:50:00
"273"	1206	"6/12/15 20:05"	30.016	"6/12/15"	"20:05"	2015-06-12 20:05:00
"274"	1207	"6/12/15 20:20"	29.991	"6/12/15"	"20:20"	2015-06-12 20:20:00
