"obv"	"datetime"	"temp"	"datetimew"
"399"	1043	"6/14/15 3:30"	29.865	2015-06-14 03:30:00
"400"	1044	"6/14/15 3:45"	29.865	2015-06-14 03:45:00
"401"	1045	"6/14/15 4:00"	29.865	2015-06-14 04:00:00
"402"	1046	"6/14/15 4:15"	29.865	2015-06-14 04:15:00
"403"	1047	"6/14/15 4:30"	29.865	2015-06-14 04:30:00
"404"	1048	"6/14/15 4:45"	29.865	2015-06-14 04:45:00
"405"	1049	"6/14/15 5:00"	29.89	2015-06-14 05:00:00
"406"	1050	"6/14/15 5:15"	29.89	2015-06-14 05:15:00
"407"	1051	"6/14/15 5:30"	29.89	2015-06-14 05:30:00
"408"	1052	"6/14/15 5:45"	29.89	2015-06-14 05:45:00
"409"	1053	"6/14/15 6:00"	29.865	2015-06-14 06:00:00
"410"	1054	"6/14/15 6:15"	29.89	2015-06-14 06:15:00
"411"	1055	"6/14/15 6:30"	29.89	2015-06-14 06:30:00
"412"	1056	"6/14/15 6:45"	29.89	2015-06-14 06:45:00
"413"	1057	"6/14/15 7:00"	29.89	2015-06-14 07:00:00
"414"	1058	"6/14/15 7:15"	29.89	2015-06-14 07:15:00
"415"	1059	"6/14/15 7:30"	29.89	2015-06-14 07:30:00
"416"	1060	"6/14/15 7:45"	29.89	2015-06-14 07:45:00
"417"	1061	"6/14/15 8:00"	29.916	2015-06-14 08:00:00
"418"	1062	"6/14/15 8:15"	29.89	2015-06-14 08:15:00
"419"	1063	"6/14/15 8:30"	29.89	2015-06-14 08:30:00
"420"	1064	"6/14/15 8:45"	29.89	2015-06-14 08:45:00
"421"	1065	"6/14/15 9:00"	29.916	2015-06-14 09:00:00
"422"	1066	"6/14/15 9:15"	29.916	2015-06-14 09:15:00
"423"	1067	"6/14/15 9:30"	29.89	2015-06-14 09:30:00
"424"	1068	"6/14/15 9:45"	29.89	2015-06-14 09:45:00
"425"	1069	"6/14/15 10:00"	29.84	2015-06-14 10:00:00
"426"	1070	"6/14/15 10:15"	29.815	2015-06-14 10:15:00
"427"	1071	"6/14/15 10:30"	29.79	2015-06-14 10:30:00
"428"	1072	"6/14/15 10:45"	29.815	2015-06-14 10:45:00
"429"	1073	"6/14/15 11:00"	29.84	2015-06-14 11:00:00
"430"	1074	"6/14/15 11:15"	29.815	2015-06-14 11:15:00
"431"	1075	"6/14/15 11:30"	29.815	2015-06-14 11:30:00
"432"	1076	"6/14/15 11:45"	29.916	2015-06-14 11:45:00
"433"	1077	"6/14/15 12:00"	29.865	2015-06-14 12:00:00
"434"	1078	"6/14/15 12:15"	29.865	2015-06-14 12:15:00
"435"	1079	"6/14/15 12:30"	29.815	2015-06-14 12:30:00
"436"	1080	"6/14/15 12:45"	29.79	2015-06-14 12:45:00
"437"	1081	"6/14/15 13:00"	29.815	2015-06-14 13:00:00
"438"	1082	"6/14/15 13:15"	29.89	2015-06-14 13:15:00
"439"	1083	"6/14/15 13:30"	29.865	2015-06-14 13:30:00
"440"	1084	"6/14/15 13:45"	29.966	2015-06-14 13:45:00
"441"	1085	"6/14/15 14:00"	29.966	2015-06-14 14:00:00
"442"	1086	"6/14/15 14:15"	29.941	2015-06-14 14:15:00
"443"	1087	"6/14/15 14:30"	29.966	2015-06-14 14:30:00
"444"	1088	"6/14/15 14:45"	29.966	2015-06-14 14:45:00
"445"	1089	"6/14/15 15:00"	29.89	2015-06-14 15:00:00
"446"	1090	"6/14/15 15:15"	29.89	2015-06-14 15:15:00
"447"	1091	"6/14/15 15:30"	29.865	2015-06-14 15:30:00
"448"	1092	"6/14/15 15:45"	29.84	2015-06-14 15:45:00
"449"	1093	"6/14/15 16:00"	29.765	2015-06-14 16:00:00
"450"	1094	"6/14/15 16:15"	29.765	2015-06-14 16:15:00
"451"	1095	"6/14/15 16:30"	29.715	2015-06-14 16:30:00
"452"	1096	"6/14/15 16:45"	29.665	2015-06-14 16:45:00
"453"	1097	"6/14/15 17:00"	29.69	2015-06-14 17:00:00
"454"	1098	"6/14/15 17:15"	29.69	2015-06-14 17:15:00
"455"	1099	"6/14/15 17:30"	29.715	2015-06-14 17:30:00
"456"	1100	"6/14/15 17:45"	29.715	2015-06-14 17:45:00
"457"	1101	"6/14/15 18:00"	29.715	2015-06-14 18:00:00
"458"	1102	"6/14/15 18:15"	29.715	2015-06-14 18:15:00
"459"	1103	"6/14/15 18:30"	29.715	2015-06-14 18:30:00
"460"	1104	"6/14/15 18:45"	29.74	2015-06-14 18:45:00
"461"	1105	"6/14/15 19:00"	29.74	2015-06-14 19:00:00
"462"	1106	"6/14/15 19:15"	29.74	2015-06-14 19:15:00
"463"	1107	"6/14/15 19:30"	29.765	2015-06-14 19:30:00
"464"	1108	"6/14/15 19:45"	29.765	2015-06-14 19:45:00
"465"	1109	"6/14/15 20:00"	29.765	2015-06-14 20:00:00
"466"	1110	"6/14/15 20:15"	29.765	2015-06-14 20:15:00
"467"	1111	"6/14/15 20:30"	29.74	2015-06-14 20:30:00
"468"	1112	"6/14/15 20:45"	29.74	2015-06-14 20:45:00
"469"	1113	"6/14/15 21:00"	29.715	2015-06-14 21:00:00
"470"	1114	"6/14/15 21:15"	29.715	2015-06-14 21:15:00
"471"	1115	"6/14/15 21:30"	29.715	2015-06-14 21:30:00
"472"	1116	"6/14/15 21:45"	29.74	2015-06-14 21:45:00
"473"	1117	"6/14/15 22:00"	29.74	2015-06-14 22:00:00
"474"	1118	"6/14/15 22:15"	29.74	2015-06-14 22:15:00
"475"	1119	"6/14/15 22:30"	29.765	2015-06-14 22:30:00
"476"	1120	"6/14/15 22:45"	29.765	2015-06-14 22:45:00
"477"	1121	"6/14/15 23:00"	29.765	2015-06-14 23:00:00
"478"	1122	"6/14/15 23:15"	29.765	2015-06-14 23:15:00
"479"	1123	"6/14/15 23:30"	29.79	2015-06-14 23:30:00
"480"	1124	"6/14/15 23:45"	29.815	2015-06-14 23:45:00
"481"	1125	"6/15/15 0:00"	29.815	2015-06-15 00:00:00
"482"	1126	"6/15/15 0:15"	29.815	2015-06-15 00:15:00
"483"	1127	"6/15/15 0:30"	29.79	2015-06-15 00:30:00
"484"	1128	"6/15/15 0:45"	29.815	2015-06-15 00:45:00
"485"	1129	"6/15/15 1:00"	29.815	2015-06-15 01:00:00
"486"	1130	"6/15/15 1:15"	29.815	2015-06-15 01:15:00
"487"	1131	"6/15/15 1:30"	29.815	2015-06-15 01:30:00
"488"	1132	"6/15/15 1:45"	29.79	2015-06-15 01:45:00
"489"	1133	"6/15/15 2:00"	29.79	2015-06-15 02:00:00
"490"	1134	"6/15/15 2:15"	29.79	2015-06-15 02:15:00
"491"	1135	"6/15/15 2:30"	29.79	2015-06-15 02:30:00
"492"	1136	"6/15/15 2:45"	29.79	2015-06-15 02:45:00
"493"	1137	"6/15/15 3:00"	29.79	2015-06-15 03:00:00
"494"	1138	"6/15/15 3:15"	29.79	2015-06-15 03:15:00
"495"	1139	"6/15/15 3:30"	29.79	2015-06-15 03:30:00
"496"	1140	"6/15/15 3:45"	29.79	2015-06-15 03:45:00
"497"	1141	"6/15/15 4:00"	29.765	2015-06-15 04:00:00
"498"	1142	"6/15/15 4:15"	29.765	2015-06-15 04:15:00
"499"	1143	"6/15/15 4:30"	29.79	2015-06-15 04:30:00
"500"	1144	"6/15/15 4:45"	29.79	2015-06-15 04:45:00
"501"	1145	"6/15/15 5:00"	29.765	2015-06-15 05:00:00
"502"	1146	"6/15/15 5:15"	29.765	2015-06-15 05:15:00
"503"	1147	"6/15/15 5:30"	29.765	2015-06-15 05:30:00
"504"	1148	"6/15/15 5:45"	29.765	2015-06-15 05:45:00
"505"	1149	"6/15/15 6:00"	29.765	2015-06-15 06:00:00
"506"	1150	"6/15/15 6:15"	29.765	2015-06-15 06:15:00
"507"	1151	"6/15/15 6:30"	29.74	2015-06-15 06:30:00
"508"	1152	"6/15/15 6:45"	29.765	2015-06-15 06:45:00
"509"	1153	"6/15/15 7:00"	29.765	2015-06-15 07:00:00
"510"	1154	"6/15/15 7:15"	29.74	2015-06-15 07:15:00
"511"	1155	"6/15/15 7:30"	29.74	2015-06-15 07:30:00
"512"	1156	"6/15/15 7:45"	29.715	2015-06-15 07:45:00
"513"	1157	"6/15/15 8:00"	29.715	2015-06-15 08:00:00
"514"	1158	"6/15/15 8:15"	29.715	2015-06-15 08:15:00
"515"	1159	"6/15/15 8:30"	29.69	2015-06-15 08:30:00
"516"	1160	"6/15/15 8:45"	29.715	2015-06-15 08:45:00
"517"	1161	"6/15/15 9:00"	29.715	2015-06-15 09:00:00
"518"	1162	"6/15/15 9:15"	29.715	2015-06-15 09:15:00
"519"	1163	"6/15/15 9:30"	29.715	2015-06-15 09:30:00
"520"	1164	"6/15/15 9:45"	29.74	2015-06-15 09:45:00
"521"	1165	"6/15/15 10:00"	29.74	2015-06-15 10:00:00
"522"	1166	"6/15/15 10:15"	29.765	2015-06-15 10:15:00
"523"	1167	"6/15/15 10:30"	29.765	2015-06-15 10:30:00
"524"	1168	"6/15/15 10:45"	29.765	2015-06-15 10:45:00
"525"	1169	"6/15/15 11:00"	29.815	2015-06-15 11:00:00
"526"	1170	"6/15/15 11:15"	29.89	2015-06-15 11:15:00
"527"	1171	"6/15/15 11:30"	29.89	2015-06-15 11:30:00
"528"	1172	"6/15/15 11:45"	29.966	2015-06-15 11:45:00
"529"	1173	"6/15/15 12:00"	30.091	2015-06-15 12:00:00
"530"	1174	"6/15/15 12:15"	30.016	2015-06-15 12:15:00
"531"	1175	"6/15/15 12:30"	29.89	2015-06-15 12:30:00
"532"	1176	"6/15/15 12:45"	29.941	2015-06-15 12:45:00
"533"	1177	"6/15/15 13:00"	29.89	2015-06-15 13:00:00
"534"	1178	"6/15/15 13:15"	29.966	2015-06-15 13:15:00
"535"	1179	"6/15/15 13:30"	29.966	2015-06-15 13:30:00
"536"	1180	"6/15/15 13:45"	29.966	2015-06-15 13:45:00
"537"	1181	"6/15/15 14:00"	29.966	2015-06-15 14:00:00
"538"	1182	"6/15/15 14:15"	29.865	2015-06-15 14:15:00
"539"	1183	"6/15/15 14:30"	29.84	2015-06-15 14:30:00
"540"	1184	"6/15/15 14:45"	29.765	2015-06-15 14:45:00
"541"	1185	"6/15/15 15:00"	29.74	2015-06-15 15:00:00
"542"	1186	"6/15/15 15:15"	29.765	2015-06-15 15:15:00
"543"	1187	"6/15/15 15:30"	29.715	2015-06-15 15:30:00
"544"	1188	"6/15/15 15:45"	29.765	2015-06-15 15:45:00
"545"	1189	"6/15/15 16:00"	29.715	2015-06-15 16:00:00
"546"	1190	"6/15/15 16:15"	29.69	2015-06-15 16:15:00
"547"	1191	"6/15/15 16:30"	29.69	2015-06-15 16:30:00
"548"	1192	"6/15/15 16:45"	29.665	2015-06-15 16:45:00
"549"	1193	"6/15/15 17:00"	29.69	2015-06-15 17:00:00
"550"	1194	"6/15/15 17:15"	29.69	2015-06-15 17:15:00
"551"	1195	"6/15/15 17:30"	29.69	2015-06-15 17:30:00
"552"	1196	"6/15/15 17:45"	29.74	2015-06-15 17:45:00
"553"	1197	"6/15/15 18:00"	29.765	2015-06-15 18:00:00
"554"	1198	"6/15/15 18:15"	29.765	2015-06-15 18:15:00
"555"	1199	"6/15/15 18:30"	29.765	2015-06-15 18:30:00
"556"	1200	"6/15/15 18:45"	29.765	2015-06-15 18:45:00
"557"	1201	"6/15/15 19:00"	29.765	2015-06-15 19:00:00
"558"	1202	"6/15/15 19:15"	29.765	2015-06-15 19:15:00
"559"	1203	"6/15/15 19:30"	29.74	2015-06-15 19:30:00
"560"	1204	"6/15/15 19:45"	29.74	2015-06-15 19:45:00
"561"	1205	"6/15/15 20:00"	29.74	2015-06-15 20:00:00
"562"	1206	"6/15/15 20:15"	29.765	2015-06-15 20:15:00
"563"	1207	"6/15/15 20:30"	29.74	2015-06-15 20:30:00
"564"	1208	"6/15/15 20:45"	29.74	2015-06-15 20:45:00
"565"	1209	"6/15/15 21:00"	29.715	2015-06-15 21:00:00
"566"	1210	"6/15/15 21:15"	29.665	2015-06-15 21:15:00
"567"	1211	"6/15/15 21:30"	29.615	2015-06-15 21:30:00
"568"	1212	"6/15/15 21:45"	29.59	2015-06-15 21:45:00
"569"	1213	"6/15/15 22:00"	29.565	2015-06-15 22:00:00
"570"	1214	"6/15/15 22:15"	29.54	2015-06-15 22:15:00
"571"	1215	"6/15/15 22:30"	29.54	2015-06-15 22:30:00
"572"	1216	"6/15/15 22:45"	29.565	2015-06-15 22:45:00
"573"	1217	"6/15/15 23:00"	29.565	2015-06-15 23:00:00
"574"	1218	"6/15/15 23:15"	29.565	2015-06-15 23:15:00
"575"	1219	"6/15/15 23:30"	29.565	2015-06-15 23:30:00
"576"	1220	"6/15/15 23:45"	29.54	2015-06-15 23:45:00
"577"	1221	"6/16/15 0:00"	29.59	2015-06-16 00:00:00
"578"	1222	"6/16/15 0:15"	29.565	2015-06-16 00:15:00
"579"	1223	"6/16/15 0:30"	29.615	2015-06-16 00:30:00
"580"	1224	"6/16/15 0:45"	29.615	2015-06-16 00:45:00
"581"	1225	"6/16/15 1:00"	29.615	2015-06-16 01:00:00
"582"	1226	"6/16/15 1:15"	29.615	2015-06-16 01:15:00
"583"	1227	"6/16/15 1:30"	29.59	2015-06-16 01:30:00
"584"	1228	"6/16/15 1:45"	29.615	2015-06-16 01:45:00
"585"	1229	"6/16/15 2:00"	29.64	2015-06-16 02:00:00
"586"	1230	"6/16/15 2:15"	29.64	2015-06-16 02:15:00
"587"	1231	"6/16/15 2:30"	29.565	2015-06-16 02:30:00
"588"	1232	"6/16/15 2:45"	29.565	2015-06-16 02:45:00
"589"	1233	"6/16/15 3:00"	29.565	2015-06-16 03:00:00
"590"	1234	"6/16/15 3:15"	29.54	2015-06-16 03:15:00
"591"	1235	"6/16/15 3:30"	29.515	2015-06-16 03:30:00
"592"	1236	"6/16/15 3:45"	29.464	2015-06-16 03:45:00
"593"	1237	"6/16/15 4:00"	29.464	2015-06-16 04:00:00
"594"	1238	"6/16/15 4:15"	29.464	2015-06-16 04:15:00
"595"	1239	"6/16/15 4:30"	29.439	2015-06-16 04:30:00
"596"	1240	"6/16/15 4:45"	29.29	2015-06-16 04:45:00
"597"	1241	"6/16/15 5:00"	29.315	2015-06-16 05:00:00
"598"	1242	"6/16/15 5:15"	29.29	2015-06-16 05:15:00
"599"	1243	"6/16/15 5:30"	29.265	2015-06-16 05:30:00
"600"	1244	"6/16/15 5:45"	29.265	2015-06-16 05:45:00
"601"	1245	"6/16/15 6:00"	29.29	2015-06-16 06:00:00
"602"	1246	"6/16/15 6:15"	29.315	2015-06-16 06:15:00
"603"	1247	"6/16/15 6:30"	29.315	2015-06-16 06:30:00
"604"	1248	"6/16/15 6:45"	29.315	2015-06-16 06:45:00
"605"	1249	"6/16/15 7:00"	29.315	2015-06-16 07:00:00
"606"	1250	"6/16/15 7:15"	29.315	2015-06-16 07:15:00
"607"	1251	"6/16/15 7:30"	29.365	2015-06-16 07:30:00
"608"	1252	"6/16/15 7:45"	29.389	2015-06-16 07:45:00
"609"	1253	"6/16/15 8:00"	29.389	2015-06-16 08:00:00
"610"	1254	"6/16/15 8:15"	29.414	2015-06-16 08:15:00
"611"	1255	"6/16/15 8:30"	29.439	2015-06-16 08:30:00
"612"	1256	"6/16/15 8:45"	29.365	2015-06-16 08:45:00
"613"	1257	"6/16/15 9:00"	29.34	2015-06-16 09:00:00
"614"	1258	"6/16/15 9:15"	29.365	2015-06-16 09:15:00
"615"	1259	"6/16/15 9:30"	29.315	2015-06-16 09:30:00
"616"	1260	"6/16/15 9:45"	29.29	2015-06-16 09:45:00
"617"	1261	"6/16/15 10:00"	29.365	2015-06-16 10:00:00
"618"	1262	"6/16/15 10:15"	29.389	2015-06-16 10:15:00
"619"	1263	"6/16/15 10:30"	29.389	2015-06-16 10:30:00
"620"	1264	"6/16/15 10:45"	29.414	2015-06-16 10:45:00
"621"	1265	"6/16/15 11:00"	29.464	2015-06-16 11:00:00
"622"	1266	"6/16/15 11:15"	29.515	2015-06-16 11:15:00
"623"	1267	"6/16/15 11:30"	29.54	2015-06-16 11:30:00
"624"	1268	"6/16/15 11:45"	29.565	2015-06-16 11:45:00
"625"	1269	"6/16/15 12:00"	29.59	2015-06-16 12:00:00
"626"	1270	"6/16/15 12:15"	29.615	2015-06-16 12:15:00
"627"	1271	"6/16/15 12:30"	29.69	2015-06-16 12:30:00
"628"	1272	"6/16/15 12:45"	29.665	2015-06-16 12:45:00
"629"	1273	"6/16/15 13:00"	29.815	2015-06-16 13:00:00
"630"	1274	"6/16/15 13:15"	29.815	2015-06-16 13:15:00
"631"	1275	"6/16/15 13:30"	29.74	2015-06-16 13:30:00
"632"	1276	"6/16/15 13:45"	29.69	2015-06-16 13:45:00
"633"	1277	"6/16/15 14:00"	29.665	2015-06-16 14:00:00
"634"	1278	"6/16/15 14:15"	29.665	2015-06-16 14:15:00
"635"	1279	"6/16/15 14:30"	29.665	2015-06-16 14:30:00
"636"	1280	"6/16/15 14:45"	29.69	2015-06-16 14:45:00
"637"	1281	"6/16/15 15:00"	29.69	2015-06-16 15:00:00
"638"	1282	"6/16/15 15:15"	29.69	2015-06-16 15:15:00
"639"	1283	"6/16/15 15:30"	29.69	2015-06-16 15:30:00
"640"	1284	"6/16/15 15:45"	29.665	2015-06-16 15:45:00
"641"	1285	"6/16/15 16:00"	29.665	2015-06-16 16:00:00
"642"	1286	"6/16/15 16:15"	29.64	2015-06-16 16:15:00
"643"	1287	"6/16/15 16:30"	29.665	2015-06-16 16:30:00
"644"	1288	"6/16/15 16:45"	29.615	2015-06-16 16:45:00
"645"	1289	"6/16/15 17:00"	29.64	2015-06-16 17:00:00
"646"	1290	"6/16/15 17:15"	29.665	2015-06-16 17:15:00
"647"	1291	"6/16/15 17:30"	29.665	2015-06-16 17:30:00
"648"	1292	"6/16/15 17:45"	29.665	2015-06-16 17:45:00
"649"	1293	"6/16/15 18:00"	29.64	2015-06-16 18:00:00
"650"	1294	"6/16/15 18:15"	29.665	2015-06-16 18:15:00
"651"	1295	"6/16/15 18:30"	29.64	2015-06-16 18:30:00
"652"	1296	"6/16/15 18:45"	29.64	2015-06-16 18:45:00
"653"	1297	"6/16/15 19:00"	29.64	2015-06-16 19:00:00
"654"	1298	"6/16/15 19:15"	29.64	2015-06-16 19:15:00
"655"	1299	"6/16/15 19:30"	29.64	2015-06-16 19:30:00
"656"	1300	"6/16/15 19:45"	29.64	2015-06-16 19:45:00
"657"	1301	"6/16/15 20:00"	29.64	2015-06-16 20:00:00
"658"	1302	"6/16/15 20:15"	29.64	2015-06-16 20:15:00
"659"	1303	"6/16/15 20:30"	29.64	2015-06-16 20:30:00
"660"	1304	"6/16/15 20:45"	29.64	2015-06-16 20:45:00
"661"	1305	"6/16/15 21:00"	29.64	2015-06-16 21:00:00
"662"	1306	"6/16/15 21:15"	29.64	2015-06-16 21:15:00
"663"	1307	"6/16/15 21:30"	29.64	2015-06-16 21:30:00
"664"	1308	"6/16/15 21:45"	29.64	2015-06-16 21:45:00
"665"	1309	"6/16/15 22:00"	29.64	2015-06-16 22:00:00
"666"	1310	"6/16/15 22:15"	29.615	2015-06-16 22:15:00
"667"	1311	"6/16/15 22:30"	29.615	2015-06-16 22:30:00
"668"	1312	"6/16/15 22:45"	29.64	2015-06-16 22:45:00
"669"	1313	"6/16/15 23:00"	29.64	2015-06-16 23:00:00
"670"	1314	"6/16/15 23:15"	29.64	2015-06-16 23:15:00
"671"	1315	"6/16/15 23:30"	29.615	2015-06-16 23:30:00
"672"	1316	"6/16/15 23:45"	29.615	2015-06-16 23:45:00
"673"	1317	"6/17/15 0:00"	29.615	2015-06-17 00:00:00
"674"	1318	"6/17/15 0:15"	29.615	2015-06-17 00:15:00
"675"	1319	"6/17/15 0:30"	29.615	2015-06-17 00:30:00
"676"	1320	"6/17/15 0:45"	29.615	2015-06-17 00:45:00
"677"	1321	"6/17/15 1:00"	29.615	2015-06-17 01:00:00
"678"	1322	"6/17/15 1:15"	29.615	2015-06-17 01:15:00
"679"	1323	"6/17/15 1:30"	29.615	2015-06-17 01:30:00
"680"	1324	"6/17/15 1:45"	29.615	2015-06-17 01:45:00
"681"	1325	"6/17/15 2:00"	29.615	2015-06-17 02:00:00
"682"	1326	"6/17/15 2:15"	29.615	2015-06-17 02:15:00
"683"	1327	"6/17/15 2:30"	29.615	2015-06-17 02:30:00
"684"	1328	"6/17/15 2:45"	29.59	2015-06-17 02:45:00
"685"	1329	"6/17/15 3:00"	29.59	2015-06-17 03:00:00
"686"	1330	"6/17/15 3:15"	29.59	2015-06-17 03:15:00
"687"	1331	"6/17/15 3:30"	29.54	2015-06-17 03:30:00
"688"	1332	"6/17/15 3:45"	29.54	2015-06-17 03:45:00
"689"	1333	"6/17/15 4:00"	29.54	2015-06-17 04:00:00
"690"	1334	"6/17/15 4:15"	29.565	2015-06-17 04:15:00
"691"	1335	"6/17/15 4:30"	29.54	2015-06-17 04:30:00
"692"	1336	"6/17/15 4:45"	29.54	2015-06-17 04:45:00
"693"	1337	"6/17/15 5:00"	29.54	2015-06-17 05:00:00
"694"	1338	"6/17/15 5:15"	29.565	2015-06-17 05:15:00
"695"	1339	"6/17/15 5:30"	29.565	2015-06-17 05:30:00
"696"	1340	"6/17/15 5:45"	29.54	2015-06-17 05:45:00
"697"	1341	"6/17/15 6:00"	29.565	2015-06-17 06:00:00
"698"	1342	"6/17/15 6:15"	29.54	2015-06-17 06:15:00
"699"	1343	"6/17/15 6:30"	29.464	2015-06-17 06:30:00
"700"	1344	"6/17/15 6:45"	29.515	2015-06-17 06:45:00
"701"	1345	"6/17/15 7:00"	29.49	2015-06-17 07:00:00
"702"	1346	"6/17/15 7:15"	29.54	2015-06-17 07:15:00
"703"	1347	"6/17/15 7:30"	29.54	2015-06-17 07:30:00
"704"	1348	"6/17/15 7:45"	29.565	2015-06-17 07:45:00
"705"	1349	"6/17/15 8:00"	29.59	2015-06-17 08:00:00
"706"	1350	"6/17/15 8:15"	29.59	2015-06-17 08:15:00
"707"	1351	"6/17/15 8:30"	29.59	2015-06-17 08:30:00
"708"	1352	"6/17/15 8:45"	29.565	2015-06-17 08:45:00
"709"	1353	"6/17/15 9:00"	29.59	2015-06-17 09:00:00
"710"	1354	"6/17/15 9:15"	29.64	2015-06-17 09:15:00
"711"	1355	"6/17/15 9:30"	29.665	2015-06-17 09:30:00
"712"	1356	"6/17/15 9:45"	29.615	2015-06-17 09:45:00
"713"	1357	"6/17/15 10:00"	29.615	2015-06-17 10:00:00
"714"	1358	"6/17/15 10:15"	29.565	2015-06-17 10:15:00
"715"	1359	"6/17/15 10:30"	29.565	2015-06-17 10:30:00
"716"	1360	"6/17/15 10:45"	29.54	2015-06-17 10:45:00
"717"	1361	"6/17/15 11:00"	29.515	2015-06-17 11:00:00
"718"	1362	"6/17/15 11:15"	29.515	2015-06-17 11:15:00
"719"	1363	"6/17/15 11:30"	29.439	2015-06-17 11:30:00
"720"	1364	"6/17/15 11:45"	29.439	2015-06-17 11:45:00
"721"	1365	"6/17/15 12:00"	29.464	2015-06-17 12:00:00
"722"	1366	"6/17/15 12:15"	29.54	2015-06-17 12:15:00
"723"	1367	"6/17/15 12:30"	29.565	2015-06-17 12:30:00
"724"	1368	"6/17/15 12:45"	29.59	2015-06-17 12:45:00
"725"	1369	"6/17/15 13:00"	29.54	2015-06-17 13:00:00
"726"	1370	"6/17/15 13:15"	29.565	2015-06-17 13:15:00
"727"	1371	"6/17/15 13:30"	29.565	2015-06-17 13:30:00
"728"	1372	"6/17/15 13:45"	29.615	2015-06-17 13:45:00
"729"	1373	"6/17/15 14:00"	29.615	2015-06-17 14:00:00
"730"	1374	"6/17/15 14:15"	29.565	2015-06-17 14:15:00
"731"	1375	"6/17/15 14:30"	29.59	2015-06-17 14:30:00
"732"	1376	"6/17/15 14:45"	29.565	2015-06-17 14:45:00
"733"	1377	"6/17/15 15:00"	29.565	2015-06-17 15:00:00
"734"	1378	"6/17/15 15:15"	29.59	2015-06-17 15:15:00
"735"	1379	"6/17/15 15:30"	29.59	2015-06-17 15:30:00
"736"	1380	"6/17/15 15:45"	29.615	2015-06-17 15:45:00
"737"	1381	"6/17/15 16:00"	29.64	2015-06-17 16:00:00
"738"	1382	"6/17/15 16:15"	29.665	2015-06-17 16:15:00
"739"	1383	"6/17/15 16:30"	29.615	2015-06-17 16:30:00
"740"	1384	"6/17/15 16:45"	29.54	2015-06-17 16:45:00
"741"	1385	"6/17/15 17:00"	29.49	2015-06-17 17:00:00
"742"	1386	"6/17/15 17:15"	29.439	2015-06-17 17:15:00
"743"	1387	"6/17/15 17:30"	29.439	2015-06-17 17:30:00
"744"	1388	"6/17/15 17:45"	29.414	2015-06-17 17:45:00
"745"	1389	"6/17/15 18:00"	29.439	2015-06-17 18:00:00
"746"	1390	"6/17/15 18:15"	29.439	2015-06-17 18:15:00
"747"	1391	"6/17/15 18:30"	29.414	2015-06-17 18:30:00
"748"	1392	"6/17/15 18:45"	29.439	2015-06-17 18:45:00
"749"	1393	"6/17/15 19:00"	29.365	2015-06-17 19:00:00
"750"	1394	"6/17/15 19:15"	29.34	2015-06-17 19:15:00
"751"	1395	"6/17/15 19:30"	29.29	2015-06-17 19:30:00
"752"	1396	"6/17/15 19:45"	29.265	2015-06-17 19:45:00
"753"	1397	"6/17/15 20:00"	29.24	2015-06-17 20:00:00
"754"	1398	"6/17/15 20:15"	29.24	2015-06-17 20:15:00
"755"	1399	"6/17/15 20:30"	29.215	2015-06-17 20:30:00
"756"	1400	"6/17/15 20:45"	29.215	2015-06-17 20:45:00
"757"	1401	"6/17/15 21:00"	29.215	2015-06-17 21:00:00
"758"	1402	"6/17/15 21:15"	29.24	2015-06-17 21:15:00
"759"	1403	"6/17/15 21:30"	29.215	2015-06-17 21:30:00
"760"	1404	"6/17/15 21:45"	29.19	2015-06-17 21:45:00
"761"	1405	"6/17/15 22:00"	29.315	2015-06-17 22:00:00
"762"	1406	"6/17/15 22:15"	29.315	2015-06-17 22:15:00
"763"	1407	"6/17/15 22:30"	29.315	2015-06-17 22:30:00
"764"	1408	"6/17/15 22:45"	29.389	2015-06-17 22:45:00
"765"	1409	"6/17/15 23:00"	29.414	2015-06-17 23:00:00
"766"	1410	"6/17/15 23:15"	29.414	2015-06-17 23:15:00
"767"	1411	"6/17/15 23:30"	29.414	2015-06-17 23:30:00
"768"	1412	"6/17/15 23:45"	29.389	2015-06-17 23:45:00
"769"	1413	"6/18/15 0:00"	29.389	2015-06-18 00:00:00
"770"	1414	"6/18/15 0:15"	29.365	2015-06-18 00:15:00
"771"	1415	"6/18/15 0:30"	29.365	2015-06-18 00:30:00
"772"	1416	"6/18/15 0:45"	29.365	2015-06-18 00:45:00
"773"	1417	"6/18/15 1:00"	29.315	2015-06-18 01:00:00
"774"	1418	"6/18/15 1:15"	29.365	2015-06-18 01:15:00
"775"	1419	"6/18/15 1:30"	29.389	2015-06-18 01:30:00
"776"	1420	"6/18/15 1:45"	29.389	2015-06-18 01:45:00
"777"	1421	"6/18/15 2:00"	29.365	2015-06-18 02:00:00
"778"	1422	"6/18/15 2:15"	29.365	2015-06-18 02:15:00
"779"	1423	"6/18/15 2:30"	29.365	2015-06-18 02:30:00
"780"	1424	"6/18/15 2:45"	29.365	2015-06-18 02:45:00
"781"	1425	"6/18/15 3:00"	29.365	2015-06-18 03:00:00
"782"	1426	"6/18/15 3:15"	29.365	2015-06-18 03:15:00
"783"	1427	"6/18/15 3:30"	29.365	2015-06-18 03:30:00
"784"	1428	"6/18/15 3:45"	29.365	2015-06-18 03:45:00
"785"	1429	"6/18/15 4:00"	29.365	2015-06-18 04:00:00
"786"	1430	"6/18/15 4:15"	29.365	2015-06-18 04:15:00
