"obv"	"datetime"	"temp"	"date"	"time"	"datetimew"
"9015"	9851	"9/11/15 21:30"	28.568	"9/11/15"	"21:30"	2015-09-11 21:30:00
"9016"	9852	"9/11/15 21:45"	28.568	"9/11/15"	"21:45"	2015-09-11 21:45:00
"9017"	9853	"9/11/15 22:00"	28.543	"9/11/15"	"22:00"	2015-09-11 22:00:00
"9018"	9854	"9/11/15 22:15"	28.518	"9/11/15"	"22:15"	2015-09-11 22:15:00
"9019"	9855	"9/11/15 22:30"	28.543	"9/11/15"	"22:30"	2015-09-11 22:30:00
"9020"	9856	"9/11/15 22:45"	28.568	"9/11/15"	"22:45"	2015-09-11 22:45:00
"9021"	9857	"9/11/15 23:00"	28.568	"9/11/15"	"23:00"	2015-09-11 23:00:00
"9022"	9858	"9/11/15 23:15"	28.568	"9/11/15"	"23:15"	2015-09-11 23:15:00
"9023"	9859	"9/11/15 23:30"	28.543	"9/11/15"	"23:30"	2015-09-11 23:30:00
"9024"	9860	"9/11/15 23:45"	28.568	"9/11/15"	"23:45"	2015-09-11 23:45:00
"9025"	9861	"9/12/15 0:00"	28.543	"9/12/15"	"0:00"	2015-09-12 00:00:00
"9026"	9862	"9/12/15 0:15"	28.518	"9/12/15"	"0:15"	2015-09-12 00:15:00
"9027"	9863	"9/12/15 0:30"	28.518	"9/12/15"	"0:30"	2015-09-12 00:30:00
"9028"	9864	"9/12/15 0:45"	28.568	"9/12/15"	"0:45"	2015-09-12 00:45:00
"9029"	9865	"9/12/15 1:00"	28.568	"9/12/15"	"1:00"	2015-09-12 01:00:00
"9030"	9866	"9/12/15 1:15"	28.568	"9/12/15"	"1:15"	2015-09-12 01:15:00
"9031"	9867	"9/12/15 1:30"	28.593	"9/12/15"	"1:30"	2015-09-12 01:30:00
"9032"	9868	"9/12/15 1:45"	28.593	"9/12/15"	"1:45"	2015-09-12 01:45:00
"9033"	9869	"9/12/15 2:00"	28.593	"9/12/15"	"2:00"	2015-09-12 02:00:00
"9034"	9870	"9/12/15 2:15"	28.617	"9/12/15"	"2:15"	2015-09-12 02:15:00
"9035"	9871	"9/12/15 2:30"	28.593	"9/12/15"	"2:30"	2015-09-12 02:30:00
"9036"	9872	"9/12/15 2:45"	28.568	"9/12/15"	"2:45"	2015-09-12 02:45:00
"9037"	9873	"9/12/15 3:00"	28.568	"9/12/15"	"3:00"	2015-09-12 03:00:00
"9038"	9874	"9/12/15 3:15"	28.568	"9/12/15"	"3:15"	2015-09-12 03:15:00
"9039"	9875	"9/12/15 3:30"	28.568	"9/12/15"	"3:30"	2015-09-12 03:30:00
"9040"	9876	"9/12/15 3:45"	28.568	"9/12/15"	"3:45"	2015-09-12 03:45:00
"9041"	9877	"9/12/15 4:00"	28.518	"9/12/15"	"4:00"	2015-09-12 04:00:00
"9042"	9878	"9/12/15 4:15"	28.468	"9/12/15"	"4:15"	2015-09-12 04:15:00
"9043"	9879	"9/12/15 4:30"	28.419	"9/12/15"	"4:30"	2015-09-12 04:30:00
"9044"	9880	"9/12/15 4:45"	28.394	"9/12/15"	"4:45"	2015-09-12 04:45:00
"9045"	9881	"9/12/15 5:00"	28.345	"9/12/15"	"5:00"	2015-09-12 05:00:00
"9046"	9882	"9/12/15 5:15"	28.295	"9/12/15"	"5:15"	2015-09-12 05:15:00
"9047"	9883	"9/12/15 5:30"	28.245	"9/12/15"	"5:30"	2015-09-12 05:30:00
"9048"	9884	"9/12/15 5:45"	28.369	"9/12/15"	"5:45"	2015-09-12 05:45:00
"9049"	9885	"9/12/15 6:00"	28.369	"9/12/15"	"6:00"	2015-09-12 06:00:00
"9050"	9886	"9/12/15 6:15"	28.419	"9/12/15"	"6:15"	2015-09-12 06:15:00
"9051"	9887	"9/12/15 6:30"	28.543	"9/12/15"	"6:30"	2015-09-12 06:30:00
"9052"	9888	"9/12/15 6:45"	28.543	"9/12/15"	"6:45"	2015-09-12 06:45:00
"9053"	9889	"9/12/15 7:00"	28.369	"9/12/15"	"7:00"	2015-09-12 07:00:00
"9054"	9890	"9/12/15 7:15"	28.072	"9/12/15"	"7:15"	2015-09-12 07:15:00
"9055"	9891	"9/12/15 7:30"	28.048	"9/12/15"	"7:30"	2015-09-12 07:30:00
"9056"	9892	"9/12/15 7:45"	28.295	"9/12/15"	"7:45"	2015-09-12 07:45:00
"9057"	9893	"9/12/15 8:00"	28.593	"9/12/15"	"8:00"	2015-09-12 08:00:00
"9058"	9894	"9/12/15 8:15"	28.543	"9/12/15"	"8:15"	2015-09-12 08:15:00
"9059"	9895	"9/12/15 8:30"	28.617	"9/12/15"	"8:30"	2015-09-12 08:30:00
"9060"	9896	"9/12/15 8:45"	28.518	"9/12/15"	"8:45"	2015-09-12 08:45:00
"9061"	9897	"9/12/15 9:00"	28.617	"9/12/15"	"9:00"	2015-09-12 09:00:00
"9062"	9898	"9/12/15 9:15"	28.493	"9/12/15"	"9:15"	2015-09-12 09:15:00
"9063"	9899	"9/12/15 9:30"	28.617	"9/12/15"	"9:30"	2015-09-12 09:30:00
"9064"	9900	"9/12/15 9:45"	28.444	"9/12/15"	"9:45"	2015-09-12 09:45:00
"9065"	9901	"9/12/15 10:00"	28.394	"9/12/15"	"10:00"	2015-09-12 10:00:00
"9066"	9902	"9/12/15 10:15"	28.444	"9/12/15"	"10:15"	2015-09-12 10:15:00
"9067"	9903	"9/12/15 10:30"	28.468	"9/12/15"	"10:30"	2015-09-12 10:30:00
"9068"	9904	"9/12/15 10:45"	28.543	"9/12/15"	"10:45"	2015-09-12 10:45:00
"9069"	9905	"9/12/15 11:00"	28.493	"9/12/15"	"11:00"	2015-09-12 11:00:00
"9070"	9906	"9/12/15 11:15"	28.518	"9/12/15"	"11:15"	2015-09-12 11:15:00
"9071"	9907	"9/12/15 11:30"	28.518	"9/12/15"	"11:30"	2015-09-12 11:30:00
"9072"	9908	"9/12/15 11:45"	28.593	"9/12/15"	"11:45"	2015-09-12 11:45:00
"9073"	9909	"9/12/15 12:00"	28.642	"9/12/15"	"12:00"	2015-09-12 12:00:00
"9074"	9910	"9/12/15 12:15"	28.667	"9/12/15"	"12:15"	2015-09-12 12:15:00
"9075"	9911	"9/12/15 12:30"	28.766	"9/12/15"	"12:30"	2015-09-12 12:30:00
"9076"	9912	"9/12/15 12:45"	28.791	"9/12/15"	"12:45"	2015-09-12 12:45:00
"9077"	9913	"9/12/15 13:00"	28.816	"9/12/15"	"13:00"	2015-09-12 13:00:00
"9078"	9914	"9/12/15 13:15"	28.742	"9/12/15"	"13:15"	2015-09-12 13:15:00
"9079"	9915	"9/12/15 13:30"	28.742	"9/12/15"	"13:30"	2015-09-12 13:30:00
"9080"	9916	"9/12/15 13:45"	28.766	"9/12/15"	"13:45"	2015-09-12 13:45:00
"9081"	9917	"9/12/15 14:00"	28.717	"9/12/15"	"14:00"	2015-09-12 14:00:00
"9082"	9918	"9/12/15 14:15"	28.791	"9/12/15"	"14:15"	2015-09-12 14:15:00
"9083"	9919	"9/12/15 14:30"	28.841	"9/12/15"	"14:30"	2015-09-12 14:30:00
"9084"	9920	"9/12/15 14:45"	28.866	"9/12/15"	"14:45"	2015-09-12 14:45:00
"9085"	9921	"9/12/15 15:00"	28.891	"9/12/15"	"15:00"	2015-09-12 15:00:00
"9086"	9922	"9/12/15 15:15"	28.866	"9/12/15"	"15:15"	2015-09-12 15:15:00
"9087"	9923	"9/12/15 15:30"	28.891	"9/12/15"	"15:30"	2015-09-12 15:30:00
"9088"	9924	"9/12/15 15:45"	28.916	"9/12/15"	"15:45"	2015-09-12 15:45:00
"9089"	9925	"9/12/15 16:00"	28.891	"9/12/15"	"16:00"	2015-09-12 16:00:00
"9090"	9926	"9/12/15 16:15"	28.866	"9/12/15"	"16:15"	2015-09-12 16:15:00
"9091"	9927	"9/12/15 16:30"	28.841	"9/12/15"	"16:30"	2015-09-12 16:30:00
"9092"	9928	"9/12/15 16:45"	28.791	"9/12/15"	"16:45"	2015-09-12 16:45:00
"9093"	9929	"9/12/15 17:00"	28.766	"9/12/15"	"17:00"	2015-09-12 17:00:00
"9094"	9930	"9/12/15 17:15"	28.766	"9/12/15"	"17:15"	2015-09-12 17:15:00
"9095"	9931	"9/12/15 17:30"	28.766	"9/12/15"	"17:30"	2015-09-12 17:30:00
"9096"	9932	"9/12/15 17:45"	28.791	"9/12/15"	"17:45"	2015-09-12 17:45:00
"9097"	9933	"9/12/15 18:00"	28.742	"9/12/15"	"18:00"	2015-09-12 18:00:00
"9098"	9934	"9/12/15 18:15"	28.717	"9/12/15"	"18:15"	2015-09-12 18:15:00
"9099"	9935	"9/12/15 18:30"	28.717	"9/12/15"	"18:30"	2015-09-12 18:30:00
"9100"	9936	"9/12/15 18:45"	28.717	"9/12/15"	"18:45"	2015-09-12 18:45:00
"9101"	9937	"9/12/15 19:00"	28.742	"9/12/15"	"19:00"	2015-09-12 19:00:00
"9102"	9938	"9/12/15 19:15"	28.766	"9/12/15"	"19:15"	2015-09-12 19:15:00
"9103"	9939	"9/12/15 19:30"	28.816	"9/12/15"	"19:30"	2015-09-12 19:30:00
"9104"	9940	"9/12/15 19:45"	28.841	"9/12/15"	"19:45"	2015-09-12 19:45:00
"9105"	9941	"9/12/15 20:00"	28.891	"9/12/15"	"20:00"	2015-09-12 20:00:00
"9106"	9942	"9/12/15 20:15"	28.916	"9/12/15"	"20:15"	2015-09-12 20:15:00
"9107"	9943	"9/12/15 20:30"	28.916	"9/12/15"	"20:30"	2015-09-12 20:30:00
"9108"	9944	"9/12/15 20:45"	28.916	"9/12/15"	"20:45"	2015-09-12 20:45:00
"9109"	9945	"9/12/15 21:00"	28.916	"9/12/15"	"21:00"	2015-09-12 21:00:00
"9110"	9946	"9/12/15 21:15"	28.866	"9/12/15"	"21:15"	2015-09-12 21:15:00
"9111"	9947	"9/12/15 21:30"	28.866	"9/12/15"	"21:30"	2015-09-12 21:30:00
"9112"	9948	"9/12/15 21:45"	28.891	"9/12/15"	"21:45"	2015-09-12 21:45:00
"9113"	9949	"9/12/15 22:00"	28.816	"9/12/15"	"22:00"	2015-09-12 22:00:00
"9114"	9950	"9/12/15 22:15"	28.791	"9/12/15"	"22:15"	2015-09-12 22:15:00
"9115"	9951	"9/12/15 22:30"	28.791	"9/12/15"	"22:30"	2015-09-12 22:30:00
"9116"	9952	"9/12/15 22:45"	28.766	"9/12/15"	"22:45"	2015-09-12 22:45:00
"9117"	9953	"9/12/15 23:00"	28.766	"9/12/15"	"23:00"	2015-09-12 23:00:00
"9118"	9954	"9/12/15 23:15"	28.766	"9/12/15"	"23:15"	2015-09-12 23:15:00
"9119"	9955	"9/12/15 23:30"	28.766	"9/12/15"	"23:30"	2015-09-12 23:30:00
"9120"	9956	"9/12/15 23:45"	28.841	"9/12/15"	"23:45"	2015-09-12 23:45:00
"9121"	9957	"9/13/15 0:00"	28.866	"9/13/15"	"0:00"	2015-09-13 00:00:00
"9122"	9958	"9/13/15 0:15"	28.866	"9/13/15"	"0:15"	2015-09-13 00:15:00
"9123"	9959	"9/13/15 0:30"	28.866	"9/13/15"	"0:30"	2015-09-13 00:30:00
"9124"	9960	"9/13/15 0:45"	28.841	"9/13/15"	"0:45"	2015-09-13 00:45:00
"9125"	9961	"9/13/15 1:00"	28.841	"9/13/15"	"1:00"	2015-09-13 01:00:00
"9126"	9962	"9/13/15 1:15"	28.841	"9/13/15"	"1:15"	2015-09-13 01:15:00
"9127"	9963	"9/13/15 1:30"	28.841	"9/13/15"	"1:30"	2015-09-13 01:30:00
"9128"	9964	"9/13/15 1:45"	28.841	"9/13/15"	"1:45"	2015-09-13 01:45:00
"9129"	9965	"9/13/15 2:00"	28.766	"9/13/15"	"2:00"	2015-09-13 02:00:00
"9130"	9966	"9/13/15 2:15"	28.717	"9/13/15"	"2:15"	2015-09-13 02:15:00
"9131"	9967	"9/13/15 2:30"	28.717	"9/13/15"	"2:30"	2015-09-13 02:30:00
"9132"	9968	"9/13/15 2:45"	28.742	"9/13/15"	"2:45"	2015-09-13 02:45:00
"9133"	9969	"9/13/15 3:00"	28.766	"9/13/15"	"3:00"	2015-09-13 03:00:00
"9134"	9970	"9/13/15 3:15"	28.766	"9/13/15"	"3:15"	2015-09-13 03:15:00
"9135"	9971	"9/13/15 3:30"	28.791	"9/13/15"	"3:30"	2015-09-13 03:30:00
"9136"	9972	"9/13/15 3:45"	28.841	"9/13/15"	"3:45"	2015-09-13 03:45:00
"9137"	9973	"9/13/15 4:00"	28.841	"9/13/15"	"4:00"	2015-09-13 04:00:00
"9138"	9974	"9/13/15 4:15"	28.791	"9/13/15"	"4:15"	2015-09-13 04:15:00
"9139"	9975	"9/13/15 4:30"	28.766	"9/13/15"	"4:30"	2015-09-13 04:30:00
"9140"	9976	"9/13/15 4:45"	28.766	"9/13/15"	"4:45"	2015-09-13 04:45:00
"9141"	9977	"9/13/15 5:00"	28.742	"9/13/15"	"5:00"	2015-09-13 05:00:00
"9142"	9978	"9/13/15 5:15"	28.766	"9/13/15"	"5:15"	2015-09-13 05:15:00
"9143"	9979	"9/13/15 5:30"	28.766	"9/13/15"	"5:30"	2015-09-13 05:30:00
"9144"	9980	"9/13/15 5:45"	28.717	"9/13/15"	"5:45"	2015-09-13 05:45:00
"9145"	9981	"9/13/15 6:00"	28.642	"9/13/15"	"6:00"	2015-09-13 06:00:00
"9146"	9982	"9/13/15 6:15"	28.667	"9/13/15"	"6:15"	2015-09-13 06:15:00
"9147"	9983	"9/13/15 6:30"	28.667	"9/13/15"	"6:30"	2015-09-13 06:30:00
"9148"	9984	"9/13/15 6:45"	28.667	"9/13/15"	"6:45"	2015-09-13 06:45:00
"9149"	9985	"9/13/15 7:00"	28.667	"9/13/15"	"7:00"	2015-09-13 07:00:00
"9150"	9986	"9/13/15 7:15"	28.667	"9/13/15"	"7:15"	2015-09-13 07:15:00
"9151"	9987	"9/13/15 7:30"	28.692	"9/13/15"	"7:30"	2015-09-13 07:30:00
"9152"	9988	"9/13/15 7:45"	28.717	"9/13/15"	"7:45"	2015-09-13 07:45:00
"9153"	9989	"9/13/15 8:00"	28.766	"9/13/15"	"8:00"	2015-09-13 08:00:00
"9154"	9990	"9/13/15 8:15"	28.766	"9/13/15"	"8:15"	2015-09-13 08:15:00
"9155"	9991	"9/13/15 8:30"	28.791	"9/13/15"	"8:30"	2015-09-13 08:30:00
"9156"	9992	"9/13/15 8:45"	28.791	"9/13/15"	"8:45"	2015-09-13 08:45:00
"9157"	9993	"9/13/15 9:00"	28.841	"9/13/15"	"9:00"	2015-09-13 09:00:00
"9158"	9994	"9/13/15 9:15"	28.891	"9/13/15"	"9:15"	2015-09-13 09:15:00
"9159"	9995	"9/13/15 9:30"	28.866	"9/13/15"	"9:30"	2015-09-13 09:30:00
"9160"	9996	"9/13/15 9:45"	28.866	"9/13/15"	"9:45"	2015-09-13 09:45:00
"9161"	9997	"9/13/15 10:00"	28.866	"9/13/15"	"10:00"	2015-09-13 10:00:00
"9162"	9998	"9/13/15 10:15"	28.866	"9/13/15"	"10:15"	2015-09-13 10:15:00
"9163"	9999	"9/13/15 10:30"	28.941	"9/13/15"	"10:30"	2015-09-13 10:30:00
"9164"	10000	"9/13/15 10:45"	28.99	"9/13/15"	"10:45"	2015-09-13 10:45:00
"9165"	10001	"9/13/15 11:00"	28.965	"9/13/15"	"11:00"	2015-09-13 11:00:00
"9166"	10002	"9/13/15 11:15"	29.065	"9/13/15"	"11:15"	2015-09-13 11:15:00
"9167"	10003	"9/13/15 11:30"	29.065	"9/13/15"	"11:30"	2015-09-13 11:30:00
"9168"	10004	"9/13/15 11:45"	29.065	"9/13/15"	"11:45"	2015-09-13 11:45:00
"9169"	10005	"9/13/15 12:00"	29.14	"9/13/15"	"12:00"	2015-09-13 12:00:00
"9170"	10006	"9/13/15 12:15"	29.19	"9/13/15"	"12:15"	2015-09-13 12:15:00
"9171"	10007	"9/13/15 12:30"	29.24	"9/13/15"	"12:30"	2015-09-13 12:30:00
"9172"	10008	"9/13/15 12:45"	29.24	"9/13/15"	"12:45"	2015-09-13 12:45:00
"9173"	10009	"9/13/15 13:00"	29.29	"9/13/15"	"13:00"	2015-09-13 13:00:00
"9174"	10010	"9/13/15 13:15"	29.34	"9/13/15"	"13:15"	2015-09-13 13:15:00
"9175"	10011	"9/13/15 13:30"	29.464	"9/13/15"	"13:30"	2015-09-13 13:30:00
"9176"	10012	"9/13/15 13:45"	29.29	"9/13/15"	"13:45"	2015-09-13 13:45:00
"9177"	10013	"9/13/15 14:00"	29.265	"9/13/15"	"14:00"	2015-09-13 14:00:00
"9178"	10014	"9/13/15 14:15"	29.24	"9/13/15"	"14:15"	2015-09-13 14:15:00
"9179"	10015	"9/13/15 14:30"	29.115	"9/13/15"	"14:30"	2015-09-13 14:30:00
"9180"	10016	"9/13/15 14:45"	29.065	"9/13/15"	"14:45"	2015-09-13 14:45:00
"9181"	10017	"9/13/15 15:00"	28.916	"9/13/15"	"15:00"	2015-09-13 15:00:00
"9182"	10018	"9/13/15 15:15"	28.941	"9/13/15"	"15:15"	2015-09-13 15:15:00
"9183"	10019	"9/13/15 15:30"	28.941	"9/13/15"	"15:30"	2015-09-13 15:30:00
"9184"	10020	"9/13/15 15:45"	28.916	"9/13/15"	"15:45"	2015-09-13 15:45:00
"9185"	10021	"9/13/15 16:00"	28.941	"9/13/15"	"16:00"	2015-09-13 16:00:00
"9186"	10022	"9/13/15 16:15"	28.916	"9/13/15"	"16:15"	2015-09-13 16:15:00
"9187"	10023	"9/13/15 16:30"	28.965	"9/13/15"	"16:30"	2015-09-13 16:30:00
"9188"	10024	"9/13/15 16:45"	28.941	"9/13/15"	"16:45"	2015-09-13 16:45:00
"9189"	10025	"9/13/15 17:00"	28.941	"9/13/15"	"17:00"	2015-09-13 17:00:00
"9190"	10026	"9/13/15 17:15"	28.891	"9/13/15"	"17:15"	2015-09-13 17:15:00
"9191"	10027	"9/13/15 17:30"	28.891	"9/13/15"	"17:30"	2015-09-13 17:30:00
"9192"	10028	"9/13/15 17:45"	28.766	"9/13/15"	"17:45"	2015-09-13 17:45:00
"9193"	10029	"9/13/15 18:00"	28.766	"9/13/15"	"18:00"	2015-09-13 18:00:00
"9194"	10030	"9/13/15 18:15"	28.766	"9/13/15"	"18:15"	2015-09-13 18:15:00
"9195"	10031	"9/13/15 18:30"	28.866	"9/13/15"	"18:30"	2015-09-13 18:30:00
"9196"	10032	"9/13/15 18:45"	28.965	"9/13/15"	"18:45"	2015-09-13 18:45:00
"9197"	10033	"9/13/15 19:00"	29.015	"9/13/15"	"19:00"	2015-09-13 19:00:00
"9198"	10034	"9/13/15 19:15"	28.891	"9/13/15"	"19:15"	2015-09-13 19:15:00
"9199"	10035	"9/13/15 19:30"	28.965	"9/13/15"	"19:30"	2015-09-13 19:30:00
"9200"	10036	"9/13/15 19:45"	29.04	"9/13/15"	"19:45"	2015-09-13 19:45:00
"9201"	10037	"9/13/15 20:00"	29.19	"9/13/15"	"20:00"	2015-09-13 20:00:00
"9202"	10038	"9/13/15 20:15"	29.24	"9/13/15"	"20:15"	2015-09-13 20:15:00
"9203"	10039	"9/13/15 20:30"	29.29	"9/13/15"	"20:30"	2015-09-13 20:30:00
"9204"	10040	"9/13/15 20:45"	29.34	"9/13/15"	"20:45"	2015-09-13 20:45:00
"9205"	10041	"9/13/15 21:00"	29.439	"9/13/15"	"21:00"	2015-09-13 21:00:00
"9206"	10042	"9/13/15 21:15"	29.365	"9/13/15"	"21:15"	2015-09-13 21:15:00
"9207"	10043	"9/13/15 21:30"	29.19	"9/13/15"	"21:30"	2015-09-13 21:30:00
"9208"	10044	"9/13/15 21:45"	29.19	"9/13/15"	"21:45"	2015-09-13 21:45:00
"9209"	10045	"9/13/15 22:00"	29.14	"9/13/15"	"22:00"	2015-09-13 22:00:00
"9210"	10046	"9/13/15 22:15"	29.09	"9/13/15"	"22:15"	2015-09-13 22:15:00
"9211"	10047	"9/13/15 22:30"	29.065	"9/13/15"	"22:30"	2015-09-13 22:30:00
"9212"	10048	"9/13/15 22:45"	28.941	"9/13/15"	"22:45"	2015-09-13 22:45:00
"9213"	10049	"9/13/15 23:00"	28.916	"9/13/15"	"23:00"	2015-09-13 23:00:00
"9214"	10050	"9/13/15 23:15"	28.891	"9/13/15"	"23:15"	2015-09-13 23:15:00
"9215"	10051	"9/13/15 23:30"	28.916	"9/13/15"	"23:30"	2015-09-13 23:30:00
"9216"	10052	"9/13/15 23:45"	28.965	"9/13/15"	"23:45"	2015-09-13 23:45:00
"9217"	10053	"9/14/15 0:00"	29.015	"9/14/15"	"0:00"	2015-09-14 00:00:00
"9218"	10054	"9/14/15 0:15"	29.065	"9/14/15"	"0:15"	2015-09-14 00:15:00
"9219"	10055	"9/14/15 0:30"	29.19	"9/14/15"	"0:30"	2015-09-14 00:30:00
"9220"	10056	"9/14/15 0:45"	29.29	"9/14/15"	"0:45"	2015-09-14 00:45:00
"9221"	10057	"9/14/15 1:00"	29.19	"9/14/15"	"1:00"	2015-09-14 01:00:00
"9222"	10058	"9/14/15 1:15"	29.04	"9/14/15"	"1:15"	2015-09-14 01:15:00
"9223"	10059	"9/14/15 1:30"	28.916	"9/14/15"	"1:30"	2015-09-14 01:30:00
"9224"	10060	"9/14/15 1:45"	28.841	"9/14/15"	"1:45"	2015-09-14 01:45:00
"9225"	10061	"9/14/15 2:00"	28.791	"9/14/15"	"2:00"	2015-09-14 02:00:00
"9226"	10062	"9/14/15 2:15"	28.791	"9/14/15"	"2:15"	2015-09-14 02:15:00
"9227"	10063	"9/14/15 2:30"	28.791	"9/14/15"	"2:30"	2015-09-14 02:30:00
"9228"	10064	"9/14/15 2:45"	28.766	"9/14/15"	"2:45"	2015-09-14 02:45:00
"9229"	10065	"9/14/15 3:00"	28.742	"9/14/15"	"3:00"	2015-09-14 03:00:00
"9230"	10066	"9/14/15 3:15"	28.717	"9/14/15"	"3:15"	2015-09-14 03:15:00
"9231"	10067	"9/14/15 3:30"	28.717	"9/14/15"	"3:30"	2015-09-14 03:30:00
"9232"	10068	"9/14/15 3:45"	28.717	"9/14/15"	"3:45"	2015-09-14 03:45:00
"9233"	10069	"9/14/15 4:00"	28.916	"9/14/15"	"4:00"	2015-09-14 04:00:00
"9234"	10070	"9/14/15 4:15"	28.916	"9/14/15"	"4:15"	2015-09-14 04:15:00
"9235"	10071	"9/14/15 4:30"	28.742	"9/14/15"	"4:30"	2015-09-14 04:30:00
"9236"	10072	"9/14/15 4:45"	28.742	"9/14/15"	"4:45"	2015-09-14 04:45:00
"9237"	10073	"9/14/15 5:00"	28.766	"9/14/15"	"5:00"	2015-09-14 05:00:00
"9238"	10074	"9/14/15 5:15"	28.766	"9/14/15"	"5:15"	2015-09-14 05:15:00
"9239"	10075	"9/14/15 5:30"	28.742	"9/14/15"	"5:30"	2015-09-14 05:30:00
"9240"	10076	"9/14/15 5:45"	28.742	"9/14/15"	"5:45"	2015-09-14 05:45:00
"9241"	10077	"9/14/15 6:00"	28.742	"9/14/15"	"6:00"	2015-09-14 06:00:00
"9242"	10078	"9/14/15 6:15"	28.717	"9/14/15"	"6:15"	2015-09-14 06:15:00
"9243"	10079	"9/14/15 6:30"	28.742	"9/14/15"	"6:30"	2015-09-14 06:30:00
"9244"	10080	"9/14/15 6:45"	28.766	"9/14/15"	"6:45"	2015-09-14 06:45:00
"9245"	10081	"9/14/15 7:00"	28.766	"9/14/15"	"7:00"	2015-09-14 07:00:00
"9246"	10082	"9/14/15 7:15"	28.791	"9/14/15"	"7:15"	2015-09-14 07:15:00
"9247"	10083	"9/14/15 7:30"	28.816	"9/14/15"	"7:30"	2015-09-14 07:30:00
"9248"	10084	"9/14/15 7:45"	28.841	"9/14/15"	"7:45"	2015-09-14 07:45:00
"9249"	10085	"9/14/15 8:00"	28.841	"9/14/15"	"8:00"	2015-09-14 08:00:00
"9250"	10086	"9/14/15 8:15"	28.816	"9/14/15"	"8:15"	2015-09-14 08:15:00
"9251"	10087	"9/14/15 8:30"	28.816	"9/14/15"	"8:30"	2015-09-14 08:30:00
"9252"	10088	"9/14/15 8:45"	28.791	"9/14/15"	"8:45"	2015-09-14 08:45:00
"9253"	10089	"9/14/15 9:00"	28.791	"9/14/15"	"9:00"	2015-09-14 09:00:00
"9254"	10090	"9/14/15 9:15"	28.816	"9/14/15"	"9:15"	2015-09-14 09:15:00
"9255"	10091	"9/14/15 9:30"	28.791	"9/14/15"	"9:30"	2015-09-14 09:30:00
"9256"	10092	"9/14/15 9:45"	28.791	"9/14/15"	"9:45"	2015-09-14 09:45:00
"9257"	10093	"9/14/15 10:00"	28.816	"9/14/15"	"10:00"	2015-09-14 10:00:00
"9258"	10094	"9/14/15 10:15"	28.816	"9/14/15"	"10:15"	2015-09-14 10:15:00
"9259"	10095	"9/14/15 10:30"	28.841	"9/14/15"	"10:30"	2015-09-14 10:30:00
"9260"	10096	"9/14/15 10:45"	28.866	"9/14/15"	"10:45"	2015-09-14 10:45:00
"9261"	10097	"9/14/15 11:00"	28.841	"9/14/15"	"11:00"	2015-09-14 11:00:00
"9262"	10098	"9/14/15 11:15"	28.866	"9/14/15"	"11:15"	2015-09-14 11:15:00
"9263"	10099	"9/14/15 11:30"	28.866	"9/14/15"	"11:30"	2015-09-14 11:30:00
"9264"	10100	"9/14/15 11:45"	28.866	"9/14/15"	"11:45"	2015-09-14 11:45:00
"9265"	10101	"9/14/15 12:00"	28.891	"9/14/15"	"12:00"	2015-09-14 12:00:00
"9266"	10102	"9/14/15 12:15"	28.916	"9/14/15"	"12:15"	2015-09-14 12:15:00
"9267"	10103	"9/14/15 12:30"	28.916	"9/14/15"	"12:30"	2015-09-14 12:30:00
"9268"	10104	"9/14/15 12:45"	28.916	"9/14/15"	"12:45"	2015-09-14 12:45:00
"9269"	10105	"9/14/15 13:00"	28.941	"9/14/15"	"13:00"	2015-09-14 13:00:00
"9270"	10106	"9/14/15 13:15"	28.941	"9/14/15"	"13:15"	2015-09-14 13:15:00
"9271"	10107	"9/14/15 13:30"	28.941	"9/14/15"	"13:30"	2015-09-14 13:30:00
"9272"	10108	"9/14/15 13:45"	28.916	"9/14/15"	"13:45"	2015-09-14 13:45:00
"9273"	10109	"9/14/15 14:00"	28.916	"9/14/15"	"14:00"	2015-09-14 14:00:00
"9274"	10110	"9/14/15 14:15"	29.015	"9/14/15"	"14:15"	2015-09-14 14:15:00
"9275"	10111	"9/14/15 14:30"	29.015	"9/14/15"	"14:30"	2015-09-14 14:30:00
"9276"	10112	"9/14/15 14:45"	29.015	"9/14/15"	"14:45"	2015-09-14 14:45:00
"9277"	10113	"9/14/15 15:00"	28.99	"9/14/15"	"15:00"	2015-09-14 15:00:00
"9278"	10114	"9/14/15 15:15"	28.941	"9/14/15"	"15:15"	2015-09-14 15:15:00
"9279"	10115	"9/14/15 15:30"	29.015	"9/14/15"	"15:30"	2015-09-14 15:30:00
"9280"	10116	"9/14/15 15:45"	29.14	"9/14/15"	"15:45"	2015-09-14 15:45:00
"9281"	10117	"9/14/15 16:00"	29.19	"9/14/15"	"16:00"	2015-09-14 16:00:00
"9282"	10118	"9/14/15 16:15"	29.165	"9/14/15"	"16:15"	2015-09-14 16:15:00
"9283"	10119	"9/14/15 16:30"	29.09	"9/14/15"	"16:30"	2015-09-14 16:30:00
"9284"	10120	"9/14/15 16:45"	28.916	"9/14/15"	"16:45"	2015-09-14 16:45:00
"9285"	10121	"9/14/15 17:00"	28.916	"9/14/15"	"17:00"	2015-09-14 17:00:00
"9286"	10122	"9/14/15 17:15"	28.941	"9/14/15"	"17:15"	2015-09-14 17:15:00
"9287"	10123	"9/14/15 17:30"	28.99	"9/14/15"	"17:30"	2015-09-14 17:30:00
